1.333973907207275147e+02 1.797168000000000099e+00 1.797795000000000032e+00 1.797036999999999995e+00 1.796035000000000048e+00 1.795015999999999945e+00 1.793884999999999952e+00
1.436587284684757719e+02 1.794605999999999923e+00 1.796418999999999988e+00 1.795787000000000022e+00 1.795145999999999908e+00 1.794291000000000080e+00 1.793331000000000008e+00
1.539200662162240576e+02 1.792467999999999950e+00 1.794920999999999989e+00 1.794397000000000020e+00 1.794192000000000009e+00 1.793552000000000035e+00 1.792667999999999928e+00
1.641814039639723148e+02 1.790602000000000027e+00 1.793250999999999928e+00 1.792882000000000087e+00 1.793179000000000078e+00 1.792723000000000066e+00 1.792010000000000103e+00
1.744427417117205721e+02 1.789042999999999939e+00 1.791516000000000108e+00 1.791549999999999976e+00 1.792084000000000010e+00 1.791946999999999957e+00 1.791312999999999933e+00
1.847040794594688577e+02 1.787627999999999995e+00 1.789644000000000013e+00 1.790208999999999939e+00 1.791029999999999900e+00 1.791069999999999940e+00 1.790626000000000051e+00
1.949654172072171150e+02 1.786105999999999971e+00 1.787948000000000093e+00 1.788904000000000050e+00 1.789954000000000045e+00 1.790207000000000104e+00 1.789925999999999906e+00
2.052267549549654007e+02 1.784340000000000037e+00 1.786181000000000019e+00 1.787560999999999956e+00 1.788882000000000083e+00 1.789347999999999939e+00 1.789220000000000033e+00
2.154880927027136579e+02 1.782637000000000027e+00 1.784202000000000066e+00 1.786122999999999905e+00 1.787720999999999894e+00 1.788465999999999889e+00 1.788423000000000096e+00
2.257494304504619436e+02 1.780739999999999990e+00 1.782138999999999918e+00 1.784696000000000060e+00 1.786562999999999901e+00 1.787593999999999905e+00 1.787560999999999956e+00
2.360107681982102008e+02 1.778686999999999907e+00 1.780353000000000074e+00 1.783369999999999900e+00 1.785668999999999951e+00 1.786670999999999898e+00 1.786705999999999905e+00
2.462721059459584581e+02 1.776532000000000000e+00 1.778680999999999957e+00 1.782205000000000039e+00 1.784715999999999969e+00 1.785833999999999921e+00 1.785857999999999945e+00
2.565334436937067153e+02 1.774609000000000103e+00 1.777244000000000046e+00 1.781309999999999949e+00 1.783732000000000095e+00 1.784968000000000110e+00 1.785074000000000050e+00
2.667947814414550294e+02 1.773320999999999925e+00 1.776089000000000029e+00 1.780478000000000005e+00 1.782783999999999924e+00 1.784102000000000077e+00 1.784253000000000089e+00
2.770561191892032866e+02 1.772469999999999990e+00 1.775349999999999984e+00 1.779862000000000055e+00 1.782091000000000092e+00 1.783271000000000051e+00 1.783403999999999989e+00
2.873174569369515439e+02 1.772200999999999915e+00 1.774883999999999906e+00 1.779443000000000108e+00 1.781457999999999986e+00 1.782443000000000000e+00 1.782548999999999939e+00
2.975787946846998011e+02 1.772596999999999978e+00 1.774820000000000064e+00 1.779042999999999930e+00 1.780771000000000104e+00 1.781617999999999924e+00 1.781646999999999981e+00
3.078401324324481152e+02 1.773506999999999945e+00 1.775314999999999976e+00 1.778801000000000077e+00 1.780154999999999932e+00 1.780831999999999971e+00 1.780745999999999940e+00
3.181014701801963724e+02 1.774504999999999999e+00 1.776113000000000053e+00 1.778575999999999935e+00 1.779482999999999926e+00 1.779957999999999929e+00 1.779819000000000040e+00
3.283628079279446297e+02 1.775894000000000084e+00 1.776928999999999981e+00 1.778394999999999948e+00 1.778869000000000034e+00 1.779052000000000078e+00 1.778880000000000017e+00
3.386241456756928869e+02 1.777733000000000008e+00 1.778026000000000106e+00 1.778097999999999956e+00 1.778289999999999926e+00 1.778216999999999937e+00 1.777962999999999960e+00
3.488854834234411442e+02 1.779673000000000060e+00 1.778983999999999899e+00 1.777754000000000056e+00 1.777649999999999952e+00 1.777363999999999944e+00 1.777037999999999895e+00
3.591468211711894583e+02 1.781468999999999969e+00 1.779519999999999991e+00 1.777504999999999891e+00 1.776948999999999890e+00 1.776421000000000028e+00 1.776097999999999955e+00
3.694081589189377155e+02 1.782607000000000053e+00 1.779762000000000066e+00 1.777209999999999956e+00 1.776216999999999935e+00 1.775460999999999956e+00 1.775163000000000046e+00
3.796694966666859727e+02 1.782842000000000038e+00 1.779482000000000008e+00 1.776707999999999954e+00 1.775427000000000088e+00 1.774540999999999924e+00 1.774119000000000002e+00
3.899308344144342300e+02 1.782043000000000044e+00 1.778955999999999982e+00 1.775970000000000049e+00 1.774486999999999925e+00 1.773636999999999908e+00 1.773195999999999994e+00
4.001921721621825441e+02 1.780345000000000066e+00 1.777797000000000072e+00 1.775087000000000081e+00 1.773586000000000107e+00 1.772742999999999958e+00 1.772211999999999898e+00
4.104535099099308013e+02 1.777832000000000079e+00 1.776335999999999915e+00 1.774048999999999987e+00 1.772602000000000011e+00 1.771795000000000009e+00 1.771182999999999952e+00
4.207148476576790586e+02 1.774855000000000071e+00 1.774645999999999946e+00 1.772909000000000068e+00 1.771482000000000001e+00 1.770771000000000095e+00 1.770100000000000007e+00
4.309761854054273158e+02 1.771908999999999956e+00 1.772656000000000009e+00 1.771624000000000088e+00 1.770346999999999893e+00 1.769697000000000076e+00 1.769006999999999996e+00
4.412375231531755730e+02 1.769277999999999906e+00 1.770434000000000063e+00 1.770188000000000095e+00 1.769228000000000023e+00 1.768569999999999975e+00 1.767960999999999894e+00
4.514988609009238871e+02 1.766907999999999923e+00 1.768264999999999976e+00 1.768920000000000048e+00 1.768119999999999914e+00 1.767567000000000110e+00 1.766934999999999922e+00
4.617601986486721444e+02 1.764823000000000031e+00 1.766197000000000017e+00 1.767428999999999917e+00 1.767033000000000076e+00 1.766453999999999969e+00 1.765816000000000052e+00
4.720215363964204016e+02 1.763077000000000005e+00 1.764434999999999976e+00 1.766005000000000047e+00 1.765900999999999943e+00 1.765352999999999950e+00 1.764664999999999928e+00
4.822828741441686589e+02 1.761716000000000060e+00 1.762955999999999968e+00 1.764674999999999994e+00 1.764752000000000098e+00 1.764218000000000064e+00 1.763522999999999952e+00
4.925442118919169161e+02 1.760561999999999960e+00 1.761717999999999895e+00 1.763395999999999963e+00 1.763619999999999965e+00 1.763063000000000047e+00 1.762394000000000016e+00
5.028055496396652302e+02 1.759641999999999928e+00 1.760726999999999931e+00 1.762226000000000070e+00 1.762578999999999896e+00 1.761937000000000086e+00 1.761260000000000048e+00
5.130668873874134306e+02 1.759163000000000032e+00 1.759913000000000061e+00 1.761258999999999908e+00 1.761632000000000087e+00 1.760863999999999985e+00 1.760057999999999900e+00
5.233282251351618015e+02 1.759333999999999953e+00 1.759427000000000074e+00 1.760394999999999932e+00 1.760593000000000075e+00 1.759738999999999942e+00 1.758804999999999952e+00
5.335895628829100588e+02 1.760210000000000052e+00 1.759239999999999915e+00 1.759700999999999960e+00 1.759533999999999931e+00 1.758567999999999909e+00 1.757616999999999985e+00
5.438509006306583160e+02 1.761757999999999935e+00 1.759489999999999998e+00 1.758960999999999997e+00 1.758475000000000010e+00 1.757416000000000089e+00 1.756394000000000011e+00
5.541122383784065732e+02 1.763682999999999890e+00 1.759776999999999925e+00 1.758389999999999898e+00 1.757338000000000067e+00 1.756283999999999956e+00 1.755106000000000055e+00
5.643735761261548305e+02 1.765876999999999919e+00 1.760262999999999911e+00 1.757821999999999996e+00 1.756205000000000016e+00 1.755112999999999923e+00 1.753803999999999919e+00
5.746349138739030877e+02 1.767643999999999993e+00 1.760774999999999979e+00 1.757196999999999898e+00 1.755173000000000094e+00 1.753883999999999999e+00 1.752485000000000070e+00
5.848962516216513450e+02 1.769349000000000061e+00 1.761222999999999983e+00 1.756632999999999889e+00 1.754118999999999984e+00 1.752626000000000017e+00 1.751114999999999977e+00
5.951575893693996022e+02 1.770040999999999976e+00 1.761557999999999957e+00 1.755975000000000064e+00 1.752918999999999894e+00 1.751390000000000002e+00 1.749746999999999941e+00
6.054189271171478595e+02 1.770324999999999926e+00 1.761144000000000043e+00 1.755179999999999962e+00 1.751843000000000039e+00 1.750100999999999907e+00 1.748339000000000087e+00
6.156802648648962304e+02 1.769096000000000002e+00 1.760691000000000006e+00 1.754246999999999890e+00 1.750615000000000032e+00 1.748723000000000027e+00 1.746923000000000004e+00
6.259416026126444876e+02 1.767473000000000072e+00 1.760075999999999974e+00 1.753233000000000041e+00 1.749341000000000035e+00 1.747309000000000001e+00 1.745482999999999896e+00
6.362029403603927449e+02 1.765249999999999986e+00 1.759106000000000058e+00 1.751889999999999947e+00 1.747959000000000040e+00 1.745835999999999943e+00 1.743983000000000061e+00
6.464642781081410021e+02 1.763001999999999958e+00 1.757837000000000094e+00 1.750426000000000037e+00 1.746542000000000039e+00 1.744315999999999978e+00 1.742439000000000071e+00
6.567256158558892594e+02 1.760998000000000063e+00 1.755970000000000031e+00 1.748885999999999941e+00 1.745033000000000056e+00 1.742704000000000031e+00 1.740874000000000033e+00
6.669869536036375166e+02 1.759760999999999909e+00 1.754224000000000006e+00 1.747136000000000022e+00 1.743332000000000104e+00 1.741116000000000108e+00 1.739317999999999920e+00
6.772482913513857739e+02 1.758494999999999919e+00 1.752081000000000000e+00 1.745233999999999952e+00 1.741590999999999889e+00 1.739408000000000065e+00 1.737722999999999907e+00
6.875096290991340311e+02 1.757228999999999930e+00 1.749635000000000051e+00 1.743249999999999966e+00 1.739775999999999989e+00 1.737738999999999923e+00 1.736064999999999969e+00
6.977709668468822883e+02 1.754637999999999920e+00 1.746771000000000074e+00 1.741155000000000008e+00 1.737994000000000039e+00 1.736072000000000060e+00 1.734364000000000017e+00
7.080323045946306593e+02 1.751298999999999939e+00 1.743835999999999942e+00 1.738954000000000111e+00 1.736167000000000016e+00 1.734382000000000090e+00 1.732620000000000049e+00
7.182936423423789165e+02 1.746809000000000056e+00 1.740790999999999977e+00 1.736650000000000027e+00 1.734315000000000051e+00 1.732615999999999934e+00 1.730885999999999925e+00
7.285549800901271738e+02 1.741756000000000082e+00 1.737854999999999928e+00 1.734507999999999939e+00 1.732502999999999904e+00 1.730814000000000075e+00 1.729189000000000087e+00
7.388163178378754310e+02 1.736026999999999987e+00 1.734801999999999955e+00 1.732420000000000071e+00 1.730560000000000098e+00 1.728971999999999953e+00 1.727459000000000078e+00
7.490776555856236882e+02 1.730194999999999927e+00 1.731673999999999936e+00 1.730328000000000088e+00 1.728679000000000077e+00 1.727081000000000088e+00 1.725692000000000004e+00
7.593389933333719455e+02 1.725124000000000102e+00 1.729209999999999914e+00 1.728366999999999987e+00 1.726671000000000067e+00 1.725284999999999958e+00 1.723881999999999914e+00
7.696003310811202027e+02 1.721397999999999984e+00 1.726941000000000059e+00 1.726469000000000031e+00 1.724755000000000038e+00 1.723410000000000108e+00 1.722037999999999958e+00
7.798616688288684600e+02 1.719510000000000094e+00 1.725179000000000018e+00 1.724652000000000074e+00 1.722984999999999989e+00 1.721557000000000004e+00 1.720156999999999936e+00
7.901230065766167172e+02 1.719138999999999973e+00 1.723940999999999946e+00 1.722992999999999997e+00 1.721243999999999996e+00 1.719745000000000079e+00 1.718250999999999973e+00
8.003843443243650881e+02 1.720109000000000110e+00 1.722990999999999939e+00 1.721376999999999935e+00 1.719452999999999898e+00 1.717924000000000007e+00 1.716320999999999986e+00
8.106456820721133454e+02 1.721772000000000080e+00 1.722434999999999938e+00 1.719718999999999998e+00 1.717662999999999940e+00 1.716121000000000008e+00 1.714372999999999925e+00
8.209070198198616026e+02 1.723953000000000069e+00 1.721953000000000067e+00 1.718315000000000037e+00 1.715867000000000031e+00 1.714220999999999995e+00 1.712485999999999953e+00
8.311683575676098599e+02 1.725616999999999956e+00 1.721335999999999977e+00 1.716825000000000045e+00 1.714048999999999934e+00 1.712282000000000082e+00 1.710525999999999991e+00
8.414296953153581171e+02 1.726514000000000104e+00 1.720512000000000041e+00 1.715230999999999950e+00 1.712218000000000018e+00 1.710344000000000086e+00 1.708584000000000103e+00
8.516910330631063744e+02 1.726537999999999906e+00 1.719371999999999900e+00 1.713538999999999923e+00 1.710334000000000021e+00 1.708356999999999903e+00 1.706630000000000091e+00
8.619523708108546316e+02 1.725641999999999898e+00 1.717759999999999954e+00 1.711805999999999939e+00 1.708452999999999999e+00 1.706306000000000100e+00 1.704639999999999933e+00
8.722137085586028888e+02 1.723621999999999987e+00 1.715780000000000083e+00 1.710055000000000103e+00 1.706617999999999968e+00 1.704258999999999968e+00 1.702612000000000014e+00
8.824750463063511461e+02 1.720698999999999979e+00 1.713530999999999915e+00 1.708080000000000043e+00 1.704598000000000058e+00 1.702260000000000106e+00 1.700536999999999965e+00
8.927363840540995170e+02 1.717187999999999937e+00 1.711221000000000103e+00 1.705942000000000069e+00 1.702480999999999911e+00 1.700212000000000057e+00 1.698426999999999909e+00
9.029977218018477743e+02 1.713000999999999996e+00 1.708320999999999978e+00 1.703702999999999967e+00 1.700294999999999890e+00 1.698134999999999950e+00 1.696377999999999941e+00
9.132590595495960315e+02 1.708390999999999993e+00 1.705232999999999999e+00 1.701362000000000041e+00 1.698101000000000083e+00 1.695999000000000034e+00 1.694220000000000059e+00
9.235203972973442887e+02 1.703789999999999916e+00 1.702147999999999994e+00 1.698898000000000019e+00 1.695807999999999982e+00 1.693840000000000012e+00 1.692012000000000072e+00
9.337817350450925460e+02 1.699332999999999982e+00 1.698790000000000022e+00 1.696242000000000028e+00 1.693454999999999933e+00 1.691626999999999992e+00 1.689793000000000101e+00
9.440430727928408032e+02 1.694928999999999908e+00 1.695192000000000032e+00 1.693445000000000089e+00 1.691157000000000021e+00 1.689337000000000089e+00 1.687546999999999908e+00
9.543044105405890605e+02 1.690561999999999898e+00 1.691516000000000020e+00 1.690587999999999980e+00 1.688779000000000030e+00 1.687009999999999899e+00 1.685251000000000055e+00
9.645657482883373177e+02 1.686183999999999905e+00 1.687835999999999892e+00 1.687683999999999962e+00 1.686325999999999992e+00 1.684673000000000087e+00 1.682922000000000029e+00
9.748270860360855750e+02 1.682007999999999948e+00 1.684396999999999922e+00 1.684668999999999972e+00 1.683891000000000027e+00 1.682276000000000105e+00 1.680566000000000004e+00
9.850884237838338322e+02 1.678007999999999944e+00 1.680987000000000009e+00 1.681836000000000109e+00 1.681405000000000038e+00 1.679845999999999950e+00 1.678242999999999929e+00
9.953497615315822031e+02 1.673947000000000074e+00 1.677421999999999969e+00 1.679022999999999932e+00 1.678822999999999954e+00 1.677400000000000002e+00 1.675918000000000019e+00
1.005611099279330460e+03 1.669688000000000061e+00 1.673756000000000022e+00 1.676172999999999913e+00 1.676204999999999945e+00 1.674933999999999923e+00 1.673556999999999961e+00
1.015872437027078718e+03 1.665378999999999943e+00 1.670122000000000106e+00 1.673326000000000091e+00 1.673580000000000068e+00 1.672412999999999927e+00 1.671140999999999988e+00
1.026133774774826861e+03 1.660695999999999950e+00 1.666682999999999915e+00 1.670576000000000061e+00 1.671000999999999959e+00 1.669866999999999990e+00 1.668708999999999998e+00
1.036395112522575346e+03 1.656099999999999905e+00 1.663540000000000019e+00 1.667875999999999914e+00 1.668400000000000105e+00 1.667389000000000010e+00 1.666207999999999911e+00
1.046656450270323603e+03 1.651556000000000024e+00 1.660614000000000035e+00 1.665289999999999937e+00 1.665797999999999890e+00 1.664949000000000012e+00 1.663694000000000006e+00
1.056917788018071860e+03 1.648025999999999991e+00 1.658083999999999891e+00 1.662746000000000057e+00 1.663267000000000051e+00 1.662438000000000082e+00 1.661178000000000043e+00
1.067179125765820118e+03 1.644697000000000076e+00 1.655737999999999932e+00 1.660319000000000100e+00 1.660711000000000048e+00 1.659879000000000104e+00 1.658676999999999957e+00
1.077440463513568375e+03 1.642805999999999989e+00 1.653901999999999983e+00 1.658045999999999909e+00 1.658171000000000062e+00 1.657280000000000086e+00 1.656158999999999937e+00
1.087701801261316632e+03 1.641834000000000016e+00 1.652511999999999981e+00 1.655861999999999945e+00 1.655683999999999934e+00 1.654692000000000052e+00 1.653591999999999951e+00
1.097963139009064889e+03 1.642271000000000036e+00 1.651704999999999979e+00 1.653882999999999992e+00 1.653197999999999945e+00 1.652147000000000032e+00 1.650935999999999959e+00
1.108224476756813146e+03 1.643780999999999937e+00 1.651105000000000045e+00 1.651929999999999898e+00 1.650643000000000082e+00 1.649574000000000096e+00 1.648239999999999927e+00
1.118485814504561404e+03 1.646447999999999912e+00 1.650824999999999987e+00 1.649877999999999956e+00 1.648117999999999972e+00 1.646903000000000006e+00 1.645505999999999913e+00
1.128747152252309661e+03 1.649650000000000061e+00 1.650635999999999992e+00 1.647744000000000097e+00 1.645553000000000043e+00 1.644279999999999964e+00 1.642743000000000064e+00
1.139008490000057918e+03 1.653221000000000052e+00 1.650425000000000031e+00 1.645717000000000096e+00 1.642991000000000090e+00 1.641617000000000104e+00 1.639952999999999994e+00
1.149269827747806175e+03 1.656433000000000044e+00 1.649885999999999964e+00 1.643734999999999946e+00 1.640371000000000024e+00 1.638918000000000097e+00 1.637132999999999949e+00
1.159531165495554433e+03 1.658438999999999997e+00 1.648827000000000043e+00 1.641607999999999956e+00 1.637669000000000041e+00 1.636163999999999952e+00 1.634249000000000063e+00
1.169792503243302690e+03 1.659119999999999928e+00 1.647531000000000079e+00 1.639286999999999939e+00 1.634941999999999895e+00 1.633270999999999917e+00 1.631315000000000071e+00
1.180053840991050947e+03 1.657612000000000085e+00 1.645205999999999946e+00 1.636567000000000105e+00 1.632068999999999992e+00 1.630358999999999892e+00 1.628333999999999948e+00
1.190315178738799204e+03 1.654077999999999937e+00 1.642038000000000109e+00 1.633710999999999913e+00 1.629386999999999919e+00 1.627428000000000097e+00 1.625329000000000024e+00
1.200576516486547462e+03 1.648592000000000057e+00 1.638290999999999942e+00 1.630554000000000059e+00 1.626581999999999972e+00 1.624403000000000041e+00 1.622244999999999937e+00
1.210837854234295719e+03 1.641250000000000098e+00 1.633874000000000049e+00 1.627124999999999932e+00 1.623647000000000062e+00 1.621291000000000038e+00 1.619061000000000083e+00
1.221099191982044204e+03 1.632319999999999993e+00 1.628778999999999977e+00 1.623574999999999990e+00 1.620610000000000106e+00 1.618114000000000052e+00 1.615702999999999889e+00
1.231360529729792461e+03 1.622524000000000077e+00 1.623364000000000029e+00 1.620074999999999932e+00 1.617458000000000062e+00 1.614883000000000068e+00 1.612203999999999970e+00
1.241621867477540718e+03 1.612772000000000094e+00 1.617596999999999952e+00 1.616568000000000005e+00 1.614209000000000005e+00 1.611577999999999955e+00 1.608627999999999947e+00
1.251883205225288975e+03 1.603941999999999979e+00 1.612381000000000064e+00 1.612954999999999917e+00 1.610794999999999977e+00 1.608271000000000006e+00 1.604910000000000059e+00
1.262144542973037233e+03 1.597312999999999983e+00 1.607660000000000089e+00 1.609223000000000070e+00 1.607196999999999987e+00 1.604861000000000093e+00 1.600978999999999930e+00
1.272405880720785490e+03 1.592481000000000035e+00 1.603212999999999999e+00 1.605434000000000028e+00 1.603582000000000063e+00 1.601325000000000109e+00 1.596781000000000006e+00
1.282667218468533747e+03 1.589761999999999897e+00 1.599215000000000053e+00 1.601704999999999934e+00 1.599900000000000100e+00 1.597668000000000088e+00 1.592314999999999925e+00
1.292928556216282004e+03 1.588683999999999985e+00 1.595776000000000083e+00 1.597987000000000046e+00 1.596159000000000106e+00 1.593976000000000059e+00 1.587522000000000100e+00
1.303189893964030261e+03 1.588413000000000075e+00 1.592673000000000005e+00 1.594217999999999913e+00 1.592376000000000014e+00 1.590236999999999901e+00 1.582362999999999964e+00
1.313451231711778519e+03 1.588086000000000109e+00 1.589534000000000002e+00 1.590360999999999914e+00 1.588524999999999965e+00 1.586308999999999969e+00 1.576762999999999915e+00
1.323712569459526776e+03 1.587180000000000035e+00 1.586567999999999978e+00 1.586459999999999981e+00 1.584613000000000049e+00 1.582249999999999934e+00 1.570626000000000078e+00
1.333973907207275033e+03 1.585010000000000030e+00 1.583360000000000101e+00 1.582324999999999982e+00 1.580632000000000037e+00 1.577943000000000096e+00 1.563730999999999982e+00
1.344235244955023290e+03 1.581447999999999965e+00 1.579914999999999958e+00 1.578098999999999918e+00 1.576384000000000007e+00 1.573407999999999918e+00 1.556086999999999998e+00
1.354496582702771548e+03 1.576894000000000018e+00 1.576182999999999890e+00 1.573917999999999928e+00 1.572108999999999979e+00 1.568665999999999894e+00 1.547547000000000006e+00
1.364757920450519805e+03 1.571749999999999980e+00 1.572165000000000035e+00 1.569668999999999981e+00 1.567798999999999943e+00 1.563647000000000009e+00 1.538035999999999959e+00
1.375019258198268062e+03 1.566775000000000029e+00 1.567750999999999895e+00 1.565188000000000024e+00 1.563345999999999902e+00 1.558219999999999938e+00 1.527387999999999968e+00
1.385280595946016319e+03 1.562017999999999907e+00 1.563050999999999968e+00 1.560599999999999987e+00 1.558723999999999998e+00 1.552367999999999970e+00 1.515562000000000076e+00
1.395541933693764577e+03 1.558113999999999999e+00 1.558016999999999985e+00 1.555695000000000050e+00 1.553825999999999929e+00 1.545938000000000034e+00 1.502132999999999940e+00
1.405803271441512834e+03 1.554610000000000047e+00 1.553072000000000008e+00 1.550810000000000022e+00 1.548859999999999904e+00 1.538432999999999939e+00 1.486839000000000022e+00
1.416064609189261319e+03 1.550820000000000087e+00 1.547771000000000008e+00 1.545733000000000024e+00 1.543625000000000025e+00 1.529906999999999906e+00 1.469892999999999894e+00
1.426325946937009576e+03 1.546364000000000072e+00 1.542402999999999968e+00 1.540580000000000060e+00 1.538189999999999946e+00 1.520248999999999961e+00 1.451322999999999919e+00
1.436587284684757833e+03 1.540615999999999985e+00 1.536861000000000033e+00 1.535312000000000010e+00 1.532553999999999972e+00 1.509042999999999912e+00 1.430903000000000036e+00
1.446848622432506090e+03 1.534094000000000069e+00 1.531157000000000101e+00 1.529822000000000015e+00 1.526591999999999949e+00 1.496118999999999977e+00 1.409078999999999970e+00
1.457109960180254348e+03 1.526906000000000097e+00 1.525287000000000059e+00 1.524089999999999945e+00 1.520110999999999990e+00 1.480990000000000029e+00 1.386295000000000055e+00
1.467371297928002605e+03 1.519385999999999903e+00 1.519401999999999919e+00 1.518380000000000063e+00 1.512949000000000099e+00 1.463634000000000102e+00 1.362286000000000108e+00
1.477632635675750862e+03 1.512374000000000107e+00 1.513451000000000102e+00 1.512245000000000061e+00 1.504483999999999932e+00 1.443079000000000001e+00 1.336286000000000085e+00
1.487893973423499119e+03 1.505690999999999891e+00 1.507635000000000058e+00 1.505959000000000048e+00 1.494631000000000043e+00 1.420109999999999983e+00 1.308890000000000109e+00
1.498155311171247376e+03 1.499505000000000088e+00 1.501522000000000023e+00 1.499454999999999982e+00 1.482585999999999959e+00 1.394512999999999892e+00 1.279728999999999894e+00
1.508416648918995634e+03 1.493630000000000013e+00 1.495168000000000053e+00 1.492636999999999992e+00 1.468026999999999971e+00 1.367234999999999978e+00 1.249066999999999927e+00
1.518677986666743891e+03 1.487983000000000056e+00 1.488720999999999961e+00 1.485306000000000015e+00 1.450101000000000084e+00 1.338303000000000020e+00 1.216739000000000015e+00
1.528939324414492148e+03 1.481988000000000083e+00 1.482010999999999967e+00 1.477265999999999968e+00 1.428382999999999958e+00 1.307506000000000057e+00 1.182935999999999988e+00
1.539200662162240405e+03 1.475683000000000078e+00 1.474615999999999927e+00 1.468345999999999929e+00 1.402084000000000108e+00 1.274356999999999962e+00 1.147454999999999892e+00
1.549461999909988663e+03 1.468819000000000097e+00 1.466949999999999976e+00 1.457456000000000085e+00 1.370365999999999973e+00 1.238304000000000071e+00 1.110144999999999937e+00
1.559723337657736920e+03 1.461553000000000102e+00 1.458650000000000002e+00 1.443273000000000028e+00 1.334840999999999944e+00 1.199586000000000041e+00 1.071385000000000032e+00
1.569984675405485177e+03 1.453260999999999914e+00 1.449829999999999952e+00 1.424760999999999944e+00 1.297106000000000092e+00 1.158628999999999909e+00 1.031519000000000075e+00
1.580246013153233434e+03 1.444245999999999919e+00 1.440415000000000001e+00 1.400395000000000056e+00 1.256753000000000009e+00 1.115215999999999985e+00 9.906044000000000516e-01
1.590507350900981692e+03 1.434554000000000107e+00 1.430439999999999934e+00 1.369582999999999995e+00 1.213359000000000076e+00 1.069674999999999931e+00 9.489374999999999893e-01
1.600768688648730176e+03 1.424109999999999987e+00 1.419913999999999898e+00 1.332213000000000092e+00 1.166428000000000020e+00 1.022078999999999960e+00 9.065355999999999970e-01
1.611030026396478434e+03 1.413175000000000070e+00 1.408776999999999946e+00 1.289663999999999922e+00 1.116012000000000004e+00 9.727131999999999445e-01 8.636825999999999670e-01
1.621291364144226691e+03 1.402033000000000085e+00 1.395926000000000000e+00 1.241994000000000042e+00 1.060678000000000010e+00 9.209146000000000276e-01 8.201572000000000306e-01
1.631552701891974948e+03 1.390824999999999978e+00 1.377976000000000090e+00 1.189051000000000080e+00 1.002191000000000054e+00 8.679706999999999839e-01 7.767152999999999974e-01
1.641814039639723205e+03 1.379507999999999956e+00 1.349576000000000109e+00 1.130236000000000018e+00 9.406693999999999889e-01 8.142374999999999474e-01 7.335171999999999803e-01
1.652075377387471462e+03 1.368065000000000087e+00 1.307392000000000110e+00 1.065550999999999915e+00 8.766722999999999599e-01 7.600930999999999660e-01 6.907990999999999993e-01
1.662336715135219720e+03 1.355542999999999942e+00 1.251357000000000053e+00 9.949744000000000366e-01 8.106200999999999546e-01 7.058100999999999958e-01 6.487692999999999932e-01
1.672598052882967977e+03 1.339328000000000074e+00 1.184517000000000042e+00 9.188815999999999651e-01 7.430875000000000119e-01 6.517484000000000055e-01 6.076601999999999837e-01
1.682859390630716234e+03 1.314322999999999908e+00 1.108880000000000088e+00 8.379598999999999798e-01 6.746440999999999688e-01 5.983020999999999479e-01 5.676295000000000091e-01
1.693120728378464491e+03 1.259667000000000092e+00 1.017997999999999958e+00 7.510288999999999993e-01 6.053515000000000423e-01 5.456950999999999885e-01 5.289355999999999502e-01
